"Dia bukan seseorang yang memiliki kesempurnaan. Lebih kurangnya, ia tunjukkan. Dan aku, tak satu alasan pun kumiliki untuk tidak menerimanya dalam keseluruhan. 
#akumencintaimudalamdiam#penakecil_id #lembar217#transmedia"
Gntng.
"Bisa kumpul kek gini kalo jumat doang ya
???"
????
"Hehe:)
-
-
-  : audy"
"Bangsat!! Ngalio seng adoh teko orepku!!,-"
 : @andika_pramana_dipra
"Selamat senja, pintu air jagir."
"Late post 
in @jakcloth  with @sovtdrink
#spegamamusic #rumahbirumusic #stayONmusic #sqiuerjazzbass #apxguitar #elcampmusic #jakclothroadtosby
#jakcloth"
"Bahagia itu ngga harus punya pacar
Kaya kita ini semuanya jomblo tapi kita merasa bahagia #fannypuuutri"
I would still pick you up after you leave me^_^
Favorit baruuu 
"• Appreciate while they last, because the arrival later regret
#likeforfollow #likeforspam #likeforlike #like4likes #car #cars #white #feed #feeds #feedgram #feedgoals #instagood #instagram #instadaily"
Unjuk gigi senyum pepsodent
Dolor dolor kakean cocot
"Menjauh, terus menjauh, menghilang entah kemana??"
"authornya summer island 
.
.
P.s : dulu pas uda lulus sd pengennya ketemuan , tapi sm2 sibux y Tes :v , bru ktemu 3tahun kemudian :v ngehehehe 
cuma mau ngasih tau aja yg dulunya deket skrg jadi awkward :v semuanya ada masanya y .
sukses unbk Tes :v"
Senyum dong :)
"faded.
: @taufikks7"
ongkek ndaseeee
"Satria at @nuansamusikofficial .
.
.
.
.
#Music #Musician #Fujigen #Guitarist #Guitar #Gitarisina #TalentedMusicians #Lickwars #Riffwars #UniversityOfRock #Rock #Blues #RockBand #Talentagram #Band #IndoVidGram #IndoMusikGram #Indonesia"
Thxaj
Dad?
"Baginya, menunggu itu tidak membosankan . 
#belajarmotret
#fotografi
#exploremalang"
I love you. Do you feel the same??
jangan ada dusta diantara kita lur
Terkadang cewek lebih memilih mengalah.. daripada harus bertengkar dengan orang yg dia sayang.
Memories
Sudahterlalulamasendiri
.....##
 2/2
"Long beach 
.
.
.(42/365)"
"Dalam Percintaan,Masa paling romantis adalah masa pendekatan,pada saat sudah benar-benar jadian,banyak perasaan yang akan sirna - u r the  of my "
"Sahabat adalah orang yang negur kita klo salah, bukan yang ninggalin dan ngomong dibelakang klo loe buat salah."
Tim sukses : @safiraaghniis @shirenaputrib @dytaa.o @lindungsyafira1 @ibi_rozer3 @nur.riski17 : @dewiaryanii_
"""Single atau jomblo itu tidak selalu berarti ga laku. Tapi sesuatu yang paling istimewa, selalu dijaga dengan baik selalu dikeluarkan diwaktu terbaik dalam kesempatan dan cara terbaik pula. Bukan diobral."" -tl"
"Aku Iku Nduwe Konco Lah Arek e tahun depan kate nak kalimantan,Bupatine sepupune ebesku,dikongkon berbagi ilmu teko kene ng kono,tapi de'e kate mbalek manek nak sby onk 1 amanah MengHalal kan Skill on
-@irfanbsc"
"Follow my friend, anaknya baik, imut + cantik (menurutku gak) :v  @melisasetiawati12"
"Follow my friend anaknya gembul but cute  
@megananda34"
Ternyata aku dwe gambar e aliando ambek prilly.. Eeeaa jkts nyadar ket biyen nk ndi ae mbk?? 
"kiri suka tak bully @vikkamalina
kanan suka tak pukuli @lintangpzk"
"#Repost @vikopratama68 with @repostapp
???
Candid
#lfl 
#fff 
#love
#likeme"
"Ih langsung post
Ps: grid 4 apaan gilani"
"Untuk apa kita bersedih, sementara kita punya alasan lain untuk bahagia "
"Sunmori? Asikin ajah... .
.
.
*abaikan muka dan perut 
@butterdrowned 
Thanks to :
@kreboman @maulana_ms @rafiihzaa_ @butterdrowned 
for your time
#mykindofsunmori #royalenfield #classic #500cc #satuaspal #rodaduasampetua"
Tag temen lo yang senasib sama gue
"Idc how beautiful u'r if your personality is ugly, u'r ugly. "
sebangku cuman gara2 pemetaan 
"• The most dangerous creature on this earth is, A fake friend 
#likeforfollow #likeforspam #likeforlike #like4follow #like4likes #white #bedroom #feed #feeds #feedgram #feedgoals #instagood #instagram #instadaily"
"Follow my friend, anaknya suka doraemon,jail, GJ,kuker
@angellcds25_ 
#delsoon"
rokok sentuh bibirmu pun aku cemburu
"#warungsetan 
#warset"
Darkshines
"Kagum?bukan berarti suka.
Suka?tidak harus sayang.
-
-
-
-"
Percayalah klu dia itu berat @akhsalrico
Merah lagii baju garis garis lagi
"Ini Gua dengan sejuta kekurangan gua?? trus lo bilang gua sempurna??Gak tuh gue gak sempurna masih banyak kekurangan gue?? kalo mau Ngefitnah gua yg macam"" mending lo ngaca dulu deh sana?
•
•
•
#kawan"
why were forced to do something?(1/2)
best friend is the only drugs i need
:(
"aku akan terus tersenyum, meskipun harus tersakiti."
Luv
uwuw
"#persebayaday 
#bonekKORAK"
"Alhamdulillah.Semoga Bisa Menjadi Lebih Baik Kedepan 
#2ndplace"
Anaknya bu yun kok ya.
Poni pendek (((:
"Though see not perfect, but see can happy"
Sameday you will understand
"Tiga Semprul Mencari Hiburan.
.
.
.
#jogja#istimewa#ayo#dolen#ugm#latepost"
Makan bang
Kembaran uhuy.
Lalalala~
"'Cause you know i get excited, when you get jealous too."
suara kami pun tak pernah hilang.
Yeyeyeye.
".
.
.
(79/365)"
maaf sayang nribun dulu baru kamu
"Cinta itu ibarat angkot, rela nungguin orang orang dijalanan yang belum pasti mau naik~
#paithdaily .
.
.
Eits tapi jangan salah, semakin angkot nunggu lama semakin banyak penumpang yang naik. Haha"
"Happy first anniversary SJ 
Semangat usek????"
"Pencitraan kabeh
Ps: sayangnya gk ke sebelah,sebelah tutup,wkwk tapi kita jg ikut maen di wahana nya kids play"
Sepertinya dengan olahraga ini aku bisa membahagiakan kedua  orang tua ku. ... #sepakbola
"• Feel amazing today 
#instadaily #instaquote #instalike #instagood #instagram #instamood #likephoto #likemypic #like #like4like #like4likes #like4follow #likes4like #likesforlikes #likesforfollow #followme #follow4follow #blue #quotesoftheday #quotes"
"Kita buat ini sambil mikirin pentol 5000 hahahahahha
Poky poky strobery"
Semoga yang ke-6 ini menjadi lebih baik lagi 
Akuh gak baik dan  gak sempurna.tapi bisa buat kamu tersenyum di setiap saat kok
"Bahagia itu gak perlu mewah, cukup istighfar untuk masa lalu, bersyukur untuk hari ini, berdoa untuk masa depan.... (80/365)"
"Pagi ini bgun cepat
Biar bisa liat senyum kamu di pagi hari
Assyik
#pagi buta"
Gak jelas
Makasih udh nemenin aku seharian
"Gk jelas,-"
Karna kamu lah yang aku banggakan
"Ketua/pemimpin itu harus menguasai segala tugas-tugas yang ada di dalam organisasinya, namun bukan dia yang melakukan semuanya. Dia menjadi guru bagi anggota-anggotanya, memintarkan anggotanya dengan cara memberikan tugas-tugas yang dapat menambah ilmu di"
Bäd And Böujee
"Stop bullying !!
#bangkitgenerasimuda"
"Vidio saya yg berada do museum bank Indonesia.maaf jika Ada kesalahan.silakan like,komen,and share"
Gpp pendek yg ptg uda smk.
Hzzzzzzzz
semangat usbn unbknya
"Ada gajah di balik batu
Tapi akuh di balik hati mu..!!"
"Ketika seseorang menyakitimu lagi dan lagi anggap aja mereka sebuah amplas yg menggosok kamu, pada akhirnya kamu akan bersih mengkilap dan ia akan habis tak berguna.~DeddyCorbuzier~"
"Don't break my heart
-  ania"
#menunggumu
Everytime is us
"banyak hal yang aku sukai dari kamu salah satunya ""kamu"" yang selalu membuatku ""tersenyum"" saat bersamamu -ddh"
"• Be kind to yourself 
#quotes #quotesoftheday #patrick #follow4follow #followme #followers #following #followforfollow #like #likemypic #like4like #likes4like #likesforlikes #likesforfollow #like4likes #likeforfollow #instamood #instagram #instalike #ins"
Isi minyak mentah yg udah jdi
"Malu malu kucing boleh, malu maluin jangan "
Karena ciptaan tuhan selalu INDAH.
Segera beli slime di @cute_slimefactory hanya 5000
Alhamdulillah!
